year,vote,rep_respondent,ind_respondent,dem_respondent,state,id,comp_challenger,comp_incumbent,cook,pop,expenditures,dem_inc,inc_age,inc_tenure,vote_incumbent,same,diff,cook_inc_risk
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"2. republican",0,1,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,0,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"1. democrat",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,0,1,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"2. republican",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,1,3
2002,"2. republican",0,1,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,0,0,0,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
2002,"1. democrat",1,0,0,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,0,1,3
2002,"1. democrat",0,0,1,"MI","MI_2002",.9892195,.5911691,"SolidDem",10.03817,13.83026,1,68,23,1,1,0,3
1996,"2. republican",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,0,0
1996,"1. democrat",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,0,1,0
1996,"2. republican",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,0,0,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"2. republican",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,0,0,0
1996,"2. republican",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,0,0
1996,"2. republican",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,0,0
1996,"2. republican",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"1. democrat",0,1,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,0,0,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"2. republican",1,0,0,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,0,0,1,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
1996,"1. democrat",0,0,1,"MN","MN_1996",-.7899148,-.5431185,"TossupDem",4.647723,15.29938,1,52,5,1,1,0,0
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"2. republican",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,0,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"2. republican",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,0,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"1. democrat",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,1,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"2. republican",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,0,0,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"2. republican",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,0,0,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"2. republican",1,0,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,1,0,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"2. republican",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,1,0,0,2
2000,"1. democrat",0,1,0,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,0,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
2000,"1. democrat",0,0,1,"MN","MN_2000",.6165088,.980787,"LeanRep",4.934275,16.29684,0,52,5,0,0,1,2
1998,"2. republican",1,0,0,"MO","MO_1998",1.819525,.0858862,"LeanRep",5.437562,14.75898,0,59,11,1,1,0,2
1998,"1. democrat",1,0,0,"MO","MO_1998",1.819525,.0858862,"LeanRep",5.437562,14.75898,0,59,11,0,1,0,2
1998,"2. republican",1,0,0,"MO","MO_1998",1.819525,.0858862,"LeanRep",5.437562,14.75898,0,59,11,1,1,0,2
1998,"1. democrat",0,1,0,"MO","MO_1998",1.819525,.0858862,"LeanRep",5.437562,14.75898,0,59,11,0,0,0,2
2000,"2. republican",1,0,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,1,0,0
2000,"2. republican",1,0,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,1,0,0
2000,"2. republican",1,0,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,1,0,0
2000,"2. republican",0,1,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,0,0,0
2000,"2. republican",1,0,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,1,0,0
2000,"2. republican",1,0,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,1,0,0
2000,"2. republican",1,0,0,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,1,0,0
2000,"2. republican",0,0,1,"MO","MO_2000",.2000102,-.8194494,"TossUpRep",5.606532,15.99036,0,58,-1,1,0,1,0
2002,"2. republican",1,0,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,0,0,1,2
2002,"1. democrat",1,0,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,1,0,1,2
2002,"1. democrat",0,0,1,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,1,1,0,2
2002,"1. democrat",0,0,1,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,1,1,0,2
2002,"2. republican",1,0,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,0,0,1,2
2002,"1. democrat",0,1,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,1,0,0,2
2002,"1. democrat",0,0,1,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,1,1,0,2
2002,"1. democrat",0,0,1,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,1,1,0,2
2002,"2. republican",1,0,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,0,0,1,2
2002,"2. republican",1,0,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,0,0,1,2
2002,"2. republican",1,0,0,"MO","MO_2002",.2291232,-.5261263,"LeanDem",5.680259,15.90498,1,69,1,0,0,1,2
2004,"1. democrat",1,0,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,0,1,0,1
2004,"1. democrat",1,0,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,0,1,0,1
2004,"1. democrat",0,0,1,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,0,0,1,1
2004,"2. republican",1,0,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,1,1,0,1
2004,"2. republican",1,0,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,1,1,0,1
2004,"2. republican",1,0,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,1,1,0,1
2004,"1. democrat",0,0,1,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,0,0,1,1
2004,"2. republican",1,0,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,1,1,0,1
2004,"1. democrat",0,1,0,"MO","MO_2004",.8206999,.5703903,"LikelyRep",5.752861,15.08343,0,65,17,0,0,0,1
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"2. republican",1,0,0,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,0,0,1,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"2. republican",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,0,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"2. republican",1,0,0,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,0,0,1,0
1992,"2. republican",1,0,0,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,0,0,1,0
1992,"1. democrat",0,0,1,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,1,0,0
1992,"1. democrat",0,1,0,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,0,0,0
1992,"1. democrat",1,0,0,"NC","NC_1992",.7916212,.3564664,"TossupRep",6.83185,14.90076,1,75,6,1,0,1,0
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"2. republican",1,0,0,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,1,1,0,2
1996,"2. republican",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,1,0,1,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"2. republican",1,0,0,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,1,1,0,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"2. republican",1,0,0,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,1,1,0,2
1996,"1. democrat",0,0,1,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,1,2
1996,"1. democrat",0,1,0,"NC","NC_1996",.5019652,-.5614353,"LeanRep",7.307658,15.89586,0,75,23,0,0,0,2
2000,"2. republican",0,1,0,"ND","ND_2000",-.4376357,-1.204844,"SolidDem",.641193,12.89818,1,52,8,0,0,0,3
2000,"1. democrat",0,1,0,"ND","ND_2000",-.4376357,-1.204844,"SolidDem",.641193,12.89818,1,52,8,1,0,0,3
2000,"1. democrat",0,0,1,"ND","ND_2000",-.4376357,-1.204844,"SolidDem",.641193,12.89818,1,52,8,1,1,0,3
2000,"1. democrat",0,0,1,"ND","ND_2000",-.4376357,-1.204844,"SolidDem",.641193,12.89818,1,52,8,1,1,0,3
2000,"2. republican",1,0,0,"ND","ND_2000",-.4376357,-1.204844,"SolidDem",.641193,12.89818,1,52,8,0,0,1,3
2002,"1. democrat",0,0,1,"NE","NE_2002",-.6853509,.8056514,"SolidRep",1.72704,,0,56,5,0,0,1,3
2004,"1. democrat",0,1,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,0,0,0,3
2004,"2. republican",0,1,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,1,0,0,3
2004,"1. democrat",0,0,1,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,0,0,1,3
2004,"1. democrat",0,0,1,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,0,0,1,3
2004,"2. republican",1,0,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,1,1,0,3
2004,"2. republican",1,0,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,1,1,0,3
2004,"1. democrat",0,0,1,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,0,0,1,3
2004,"1. democrat",0,1,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,0,0,0,3
2004,"1. democrat",0,1,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,0,0,0,3
2004,"2. republican",0,1,0,"NH","NH_2004",-3.31318,.0562784,"SolidRep",1.297961,12.08503,0,57,11,1,0,0,3
2000,"2. republican",1,0,0,"NM","NM_2000",.7380083,1.193226,"LikelyDem",1.821656,13.46385,1,57,17,0,0,1,1
2000,"1. democrat",0,1,0,"NM","NM_2000",.7380083,1.193226,"LikelyDem",1.821656,13.46385,1,57,17,1,0,0,1
2002,"1. democrat",0,1,0,"NM","NM_2002",.3764468,.8225411,"SolidRep",1.855353,13.63711,0,70,29,0,0,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"1. democrat",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"2. republican",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,0,3
1994,"2. republican",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"2. republican",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,0,3
1994,"1. democrat",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,1,3
1994,"1. democrat",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,1,3
1994,"1. democrat",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,1,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"2. republican",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,1,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"1. democrat",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,0,3
1994,"1. democrat",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,1,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"1. democrat",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,1,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"1. democrat",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,0,1,3
1994,"2. republican",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"2. republican",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"2. republican",0,1,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,0,3
1994,"2. republican",1,0,0,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,0,0,1,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
1994,"1. democrat",0,0,1,"NY","NY_1994",1.419229,-.0589572,"SolidDem",18.15665,14.27414,1,67,17,1,1,0,3
